Frame,Marker ID,2D Coordinates,Distance,Yaw,Pitch,Roll
1013,1,"(656.0,202.0),(706.0,202.0),(704.0,250.0),(655.0,250.0)",0.02,11.782588299563558,10.542761137434336,0.0
1014,1,"(651.0,200.0),(701.0,199.0),(700.0,248.0),(651.0,249.0)",0.0199960014709583,11.524973423142836,10.696510735778114,-1.1457628
1015,1,"(610.0,197.0),(659.0,196.0),(657.0,245.0),(610.0,245.0)",0.02040391412304632,9.113552748073388,10.94602087007473,-1.1691393
1016,1,"(593.0,192.0),(641.0,192.0),(639.0,240.0),(592.0,241.0)",0.020833333333333332,8.077872852202761,11.290801997431258,0.0
1017,1,"(588.0,190.0),(637.0,189.0),(636.0,237.0),(589.0,239.0)",0.02040391412304632,7.858362277953262,11.481991354748095,-1.1691393
1018,1,"(588.0,183.0),(636.0,183.0),(635.0,231.0),(587.0,232.0)",0.020833333333333332,7.799786625133361,11.977863138228416,0.0
1019,1,"(588.0,181.0),(636.0,180.0),(635.0,229.0),(587.0,230.0)",0.020828814294892545,7.799786625133361,12.149091607441346,-1.1934893
1020,1,"(588.0,174.0),(636.0,173.0),(636.0,222.0),(587.0,224.0)",0.020828814294892545,7.814432081323124,12.661446338575645,-1.1934893
1021,1,"(588.0,169.0),(637.0,169.0),(635.0,218.0),(587.0,218.0)",0.02040816326530612,7.814432081323124,13.020767305624679,0.0
1022,1,"(588.0,165.0),(636.0,164.0),(636.0,213.0),(588.0,215.0)",0.020828814294892545,7.829076510059608,13.341384856561984,-1.1934893
1023,1,"(588.0,162.0),(636.0,161.0),(636.0,210.0),(588.0,212.0)",0.020828814294892545,7.829076510059608,13.567193123666211,-1.1934893
1024,1,"(588.0,159.0),(637.0,158.0),(636.0,207.0),(588.0,208.0)",0.02040391412304632,7.843719909537744,13.811334791861688,-1.1691393
1025,1,"(588.0,156.0),(637.0,155.0),(636.0,204.0),(588.0,206.0)",0.02040391412304632,7.843719909537744,14.017517827768595,-1.1691393
1026,1,"(588.0,152.0),(637.0,152.0),(636.0,201.0),(588.0,202.0)",0.02040816326530612,7.843719909537744,14.279397197488644,0.0
1027,1,"(588.0,151.0),(637.0,150.0),(635.0,200.0),(588.0,201.0)",0.02040391412304632,7.829076510059608,14.372778684461851,-1.1691393
1028,1,"(589.0,148.0),(638.0,148.0),(637.0,197.0),(588.0,198.0)",0.02040816326530612,7.8876439143833155,14.577943067916015,0.0
1029,1,"(588.0,148.0),(638.0,146.0),(637.0,196.0),(588.0,197.0)",0.019984018517905832,7.87300361350268,14.65245395379081,-2.2906098
1030,1,"(589.0,147.0),(638.0,146.0),(637.0,196.0),(588.0,197.0)",0.02040391412304632,7.8876439143833155,14.671073771301335,-1.1691393
1031,1,"(589.0,147.0),(638.0,146.0),(637.0,196.0),(588.0,197.0)",0.02040391412304632,7.8876439143833155,14.671073771301335,-1.1691393
1032,1,"(589.0,148.0),(639.0,147.0),(637.0,197.0),(589.0,198.0)",0.0199960014709583,7.916921404931468,14.596575525494172,-1.1457628
1033,1,"(589.0,148.0),(637.0,146.0),(637.0,197.0),(589.0,198.0)",0.020815272240454253,7.8876439143833155,14.615204827756374,-2.385944
1034,1,"(589.0,148.0),(639.0,147.0),(637.0,197.0),(589.0,198.0)",0.0199960014709583,7.916921404931468,14.596575525494172,-1.1457628
1035,1,"(590.0,148.0),(639.0,148.0),(637.0,198.0),(589.0,199.0)",0.02040816326530612,7.931558590997595,14.540668699376306,0.0
1036,1,"(590.0,149.0),(638.0,148.0),(638.0,198.0),(589.0,199.0)",0.020828814294892545,7.931558590997595,14.522026794706324,-1.1934893
1037,1,"(591.0,149.0),(640.0,149.0),(638.0,199.0),(590.0,199.0)",0.02040816326530612,7.990096898563502,14.484733560322967,0.0
1038,1,"(591.0,150.0),(640.0,149.0),(639.0,199.0),(591.0,200.0)",0.02040391412304632,8.019359765165182,14.447427780267702,-1.1691393
1039,1,"(637.0,150.0),(687.0,150.0),(684.0,199.0),(635.0,199.0)",0.02,10.662891247395166,14.447427780267702,0.0
1040,1,"(714.0,150.0),(766.0,149.0),(764.0,199.0),(711.0,200.0)",0.019227214770594237,15.084539645138415,14.447427780267702,-1.101706
1041,1,"(734.0,150.0),(787.0,149.0),(784.0,200.0),(732.0,201.0)",0.01886456672571199,16.21894308925404,14.41010947985576,-1.0809242
1042,1,"(737.0,150.0),(789.0,149.0),(786.0,201.0),(734.0,201.0)",0.019227214770594237,16.342675935915054,14.391445642443308,-1.101706
1043,1,"(738.0,151.0),(790.0,150.0),(788.0,201.0),(736.0,202.0)",0.019227214770594237,16.425077604619744,14.335435419520122,-1.101706
1044,1,"(738.0,151.0),(790.0,150.0),(787.0,202.0),(736.0,202.0)",0.019227214770594237,16.411348834382206,14.316759118933229,-1.101706
1045,1,"(738.0,151.0),(791.0,151.0),(787.0,202.0),(736.0,202.0)",0.018867924528301886,16.425077604619744,14.298079710524084,0.0
1046,1,"(739.0,150.0),(791.0,149.0),(788.0,201.0),(736.0,201.0)",0.019227214770594237,16.45252932630504,14.391445642443308,-1.101706
1047,1,"(739.0,150.0),(791.0,149.0),(788.0,201.0),(737.0,201.0)",0.019227214770594237,16.466252275424814,14.391445642443308,-1.101706
1048,1,"(739.0,150.0),(792.0,150.0),(789.0,200.0),(737.0,200.0)",0.018867924528301886,16.49369234440782,14.41010947985576,0.0
1049,1,"(740.0,149.0),(792.0,148.0),(789.0,199.0),(738.0,200.0)",0.019227214770594237,16.521124633315257,14.484733560322967,-1.101706
1050,1,"(741.0,148.0),(792.0,148.0),(789.0,199.0),(738.0,199.0)",0.0196078431372549,16.534837857345156,14.522026794706324,0.0
1051,1,"(741.0,147.0),(793.0,146.0),(789.0,198.0),(739.0,198.0)",0.019227214770594237,16.562258458777013,14.615204827756374,-1.101706
1052,1,"(741.0,146.0),(793.0,146.0),(791.0,196.0),(739.0,196.0)",0.019230769230769232,16.589671257012157,14.708303899682749,0.0
1053,1,"(713.0,146.0),(765.0,145.0),(763.0,195.0),(712.0,196.0)",0.019227214770594237,15.056715530754746,14.74552133175328,-1.101706
1054,1,"(698.0,144.0),(749.0,143.0),(746.0,194.0),(696.0,194.0)",0.019604074629854782,14.162561351483927,14.875682001638797,-1.1233027
1055,1,"(697.0,144.0),(748.0,143.0),(745.0,194.0),(695.0,194.0)",0.019604074629854782,14.106437343390992,14.875682001638797,-1.1233027
1056,1,"(693.0,144.0),(744.0,143.0),(742.0,193.0),(692.0,194.0)",0.019604074629854782,13.909786186752445,14.894263599880826,-1.1233027
1057,1,"(689.0,144.0),(740.0,143.0),(736.0,194.0),(687.0,194.0)",0.019604074629854782,13.642367564495764,14.875682001638797,-1.1233027
1058,1,"(679.0,147.0),(729.0,146.0),(727.0,197.0),(677.0,197.0)",0.0199960014709583,13.077407806676971,14.65245395379081,-1.1457628
1059,1,"(679.0,140.0),(729.0,140.0),(727.0,190.0),(677.0,191.0)",0.02,13.077407806676971,15.135531601367235,0.0
1060,1,"(679.0,120.0),(730.0,119.0),(727.0,171.0),(677.0,171.0)",0.019604074629854782,13.091563872852952,16.60794211617524,-1.1233027
1061,1,"(680.0,118.0),(731.0,117.0),(728.0,170.0),(678.0,170.0)",0.019604074629854782,13.148171857762808,16.717494202961742,-1.1233027
1062,1,"(684.0,120.0),(736.0,121.0),(733.0,173.0),(681.0,173.0)",0.019227214770594237,13.388463313233432,16.498264933092486,1.101706
1063,1,"(689.0,128.0),(742.0,128.0),(739.0,182.0),(686.0,182.0)",0.018867924528301886,13.698717007084458,15.892830980337362,0.0
1064,1,"(690.0,130.0),(744.0,129.0),(741.0,184.0),(688.0,185.0)",0.018515344072973103,13.797263500243915,15.745503246866805,-1.0609117
1065,1,"(697.0,137.0),(754.0,135.0),(751.0,192.0),(696.0,193.0)",0.01753307030785004,14.288738841884758,15.20965789838473,-2.0095537
1066,1,"(703.0,142.0),(760.0,143.0),(757.0,199.0),(700.0,200.0)",0.017541160775661587,14.596575525494172,14.708303899682749,1.005086
1067,1,"(709.0,143.0),(770.0,143.0),(767.0,202.0),(708.0,202.0)",0.01639344262295082,15.070628497544337,14.596575525494172,0.0
1068,1,"(727.0,140.0),(790.0,140.0),(787.0,203.0),(724.0,203.0)",0.015873015873015872,16.095054594208328,14.671073771301335,0.0
1069,1,"(735.0,138.0),(800.0,138.0),(796.0,203.0),(732.0,204.0)",0.015384615384615385,16.575965833870526,14.726914204314356,0.0
1070,1,"(752.0,135.0),(821.0,134.0),(817.0,204.0),(749.0,203.0)",0.014491231429627112,17.611932377889914,14.857097201426775,-0.8303154
1071,1,"(766.0,133.0),(838.0,132.0),(833.0,205.0),(763.0,206.0)",0.013887549753159907,18.43494882292201,14.857097201426775,-0.7957235
1072,1,"(775.0,132.0),(850.0,131.0),(846.0,205.0),(772.0,206.0)",0.013332148000350718,19.01043017530272,14.894263599880826,-0.7638984
1073,1,"(794.0,131.0),(873.0,129.0),(868.0,208.0),(790.0,209.0)",0.01265417301360899,20.096835980844066,14.838509202328785,-1.4502162
1074,1,"(804.0,131.0),(885.0,129.0),(879.0,211.0),(799.0,213.0)",0.012341917208063075,20.647558893588236,14.708303899682749,-1.4144231
1075,1,"(832.0,130.0),(919.0,129.0),(912.0,216.0),(826.0,216.0)",0.011493493915345794,22.224617996072944,14.577943067916015,-0.65854317
1076,1,"(851.0,129.0),(943.0,127.0),(935.0,219.0),(845.0,220.0)",0.010866997753922759,23.30295429533699,14.50338174730351,-1.2453642
1085,0,"(431.0,44.0),(448.0,43.0),(448.0,63.0),(432.0,63.0)",0.05872202141885194,-2.4008387853994533,23.076025172514395,-3.3664606
1094,0,"(433.0,28.0),(454.0,28.0),(454.0,49.0),(434.0,49.0)",0.047619047619047616,-2.1624851057010193,24.062088800009764,0.0
1095,0,"(433.0,27.0),(454.0,26.0),(454.0,48.0),(434.0,47.0)",0.047565149325145495,-2.1624851057010193,24.16153424265684,-2.7263107
1101,0,"(436.0,6.0),(460.0,6.0),(460.0,30.0),(437.0,30.0)",0.041666666666666664,-1.89424808842293,25.407718108948472,0.0
1102,0,"(437.0,5.0),(460.0,5.0),(461.0,30.0),(438.0,30.0)",0.043478260869565216,-1.8495335240084778,25.4401734078991,0.0
1103,0,"(438.0,7.0),(462.0,5.0),(463.0,31.0),(440.0,31.0)",0.04152274018025701,-1.74519086942052,25.375245335450952,-4.7636414
1104,0,"(440.0,8.0),(464.0,6.0),(465.0,32.0),(441.0,33.0)",0.04152274018025701,-1.6408366341680172,25.293986995065204,-4.7636414
1105,0,"(441.0,8.0),(465.0,6.0),(466.0,32.0),(443.0,34.0)",0.04152274018025701,-1.5662911869830523,25.27772223555295,-4.7636414
1106,0,"(443.0,8.0),(467.0,8.0),(467.0,35.0),(442.0,33.0)",0.041666666666666664,-1.5066509979596125,25.212619588240766,0.0
1107,0,"(444.0,10.0),(468.0,9.0),(470.0,35.0),(445.0,37.0)",0.041630544480908506,-1.387360951301471,25.098522195234125,-2.385944
1109,0,"(448.0,14.0),(473.0,15.0),(473.0,41.0),(447.0,41.0)",0.039968037035811664,-1.17857504074508,24.771355671260924,2.2906098
1110,0,"(449.0,16.0),(474.0,16.0),(475.0,42.0),(449.0,43.0)",0.04,-1.0890854574049769,24.672867370112485,0.0
1111,0,"(451.0,19.0),(476.0,18.0),(476.0,46.0),(452.0,46.0)",0.039968037035811664,-0.9697578212169761,24.47542362437595,-2.2906098
1112,0,"(454.0,19.0),(479.0,19.0),(479.0,47.0),(454.0,46.0)",0.04,-0.8056687941526541,24.442455871861924,0.0
1113,0,"(455.0,20.0),(481.0,20.0),(481.0,46.0),(455.0,46.0)",0.038461538461538464,-0.7161599454704085,24.42596552527356,0.0
1115,0,"(459.0,28.0),(485.0,27.0),(486.0,54.0),(459.0,55.0)",0.03843312135621956,-0.462534005449251,23.896003442838886,-2.202598
1116,0,"(461.0,29.0),(486.0,29.0),(486.0,56.0),(460.0,55.0)",0.04,-0.40285431095441143,23.812800302740776,0.0
1117,0,"(462.0,34.0),(488.0,35.0),(488.0,61.0),(462.0,61.0)",0.03843312135621956,-0.29841281999488256,23.445439920765843,2.202598
1118,0,"(463.0,40.0),(488.0,39.0),(489.0,66.0),(464.0,67.0)",0.039968037035811664,-0.23873103309890856,23.092861129441157,-2.2906098
1119,0,"(464.0,45.0),(489.0,43.0),(491.0,70.0),(465.0,71.0)",0.03987261158122441,-0.1641280861283553,22.806077339205704,-4.5739207
1120,0,"(465.0,49.0),(490.0,47.0),(492.0,74.0),(466.0,75.0)",0.03987261158122441,-0.10444531571268771,22.535055665689654,-4.5739207
1122,0,"(467.0,52.0),(492.0,53.0),(492.0,79.0),(466.0,79.0)",0.039968037035811664,-0.04476231863768001,22.22887991448438,2.2906098
1123,0,"(466.0,54.0),(492.0,55.0),(492.0,81.0),(467.0,80.0)",0.03843312135621956,-0.04476231863768001,22.109448343751673,2.202598
1124,0,"(467.0,57.0),(491.0,57.0),(492.0,84.0),(467.0,84.0)",0.041666666666666664,-0.04476231863768001,21.904237408100673,0.0
1126,0,"(466.0,58.0),(492.0,59.0),(491.0,84.0),(466.0,84.0)",0.03843312135621956,-0.07460383741270729,21.85284194965824,2.202598
1129,0,"(464.0,22.0),(489.0,21.0),(491.0,48.0),(465.0,50.0)",0.039968037035811664,-0.1641280861283553,24.277358484333224,-2.2906098
1130,0,"(463.0,24.0),(490.0,23.0),(491.0,50.0),(464.0,51.0)",0.03701165975150016,-0.17904872813898814,24.16153424265684,-2.1210964
1132,0,"(462.0,36.0),(488.0,34.0),(489.0,64.0),(463.0,64.0)",0.03834825045908507,-0.26857199939902543,23.328121068060348,-4.398705
1134,0,"(463.0,49.0),(490.0,50.0),(489.0,79.0),(462.0,79.0)",0.03701165975150016,-0.23873103309890856,22.331088171045955,2.1210964
1135,0,"(462.0,44.0),(489.0,42.0),(491.0,72.0),(463.0,74.0)",0.036935842811319466,-0.22381050036853808,22.755342400808072,-4.236395
1136,0,"(462.0,37.0),(492.0,36.0),(492.0,67.0),(463.0,68.0)",0.03331482961327225,-0.1641280861283553,23.160162766550915,-1.9091524
1137,0,"(462.0,35.0),(492.0,34.0),(493.0,66.0),(463.0,66.0)",0.03331482961327225,-0.14920742185673197,23.27777799616491,-1.9091524
1138,0,"(464.0,33.0),(495.0,33.0),(495.0,65.0),(463.0,64.0)",0.03225806451612903,-0.04476231863768001,23.37842601698078,0.0
1139,0,"(465.0,34.0),(495.0,34.0),(495.0,67.0),(464.0,67.0)",0.03333333333333333,-0.014920775577571908,23.260988506376705,0.0
1140,0,"(464.0,36.0),(495.0,35.0),(496.0,68.0),(464.0,69.0)",0.03224129412862941,-0.014920775577571908,23.160162766550915,-1.8476102
1141,0,"(464.0,39.0),(495.0,37.0),(497.0,69.0),(464.0,71.0)",0.03219113881630418,0.0,23.025492008528037,-3.6913857
1143,0,"(465.0,46.0),(498.0,46.0),(498.0,80.0),(465.0,80.0)",0.030303030303030304,0.0895245826339467,22.416147479343643,0.0
1144,0,"(465.0,51.0),(498.0,50.0),(499.0,83.0),(466.0,84.0)",0.030289126526637535,0.11936603462520555,22.14359234776264,-1.7357045
1145,0,"(467.0,55.0),(500.0,55.0),(501.0,88.0),(468.0,90.0)",0.030303030303030304,0.23873103309890856,21.80140948635181,0.0
1146,0,"(468.0,59.0),(502.0,59.0),(501.0,93.0),(468.0,92.0)",0.029411764705882353,0.283492428921729,21.543693612335197,0.0
1147,0,"(469.0,63.0),(502.0,60.0),(504.0,95.0),(470.0,96.0)",0.030178583249150254,0.37301412779796106,21.354117868442042,-5.1944284
1148,0,"(472.0,61.0),(505.0,59.0),(506.0,94.0),(472.0,95.0)",0.0302475300362021,0.5222126962911658,21.440349756802625,-3.468229
1152,0,"(478.0,29.0),(513.0,28.0),(512.0,64.0),(478.0,63.0)",0.028559774366626343,0.9100907832275588,23.562550783834396,-1.6365769
1153,0,"(480.0,27.0),(516.0,27.0),(515.0,63.0),(480.0,62.0)",0.027777777777777776,1.0592543937319707,23.646073824893637,0.0
1154,0,"(481.0,32.0),(515.0,30.0),(516.0,67.0),(482.0,68.0)",0.02936101070942597,1.1040007688096047,23.344893621947115,-3.3664606
1155,0,"(482.0,38.0),(517.0,36.0),(518.0,73.0),(482.0,74.0)",0.028524896662211464,1.17857504074508,22.941185837882685,-3.2704878
1156,0,"(482.0,42.0),(518.0,40.0),(519.0,77.0),(484.0,79.0)",0.02773501079590035,1.238231595057386,22.65375941557571,-3.17983
1157,0,"(483.0,43.0),(520.0,43.0),(519.0,81.0),(483.0,80.0)",0.02702702702702703,1.2680588733954063,22.501102737396227,0.0
1158,0,"(483.0,44.0),(521.0,43.0),(521.0,82.0),(485.0,82.0)",0.026306681207006057,1.3426240265377571,22.433146860832643,-1.5074357
1159,0,"(484.0,46.0),(521.0,45.0),(522.0,84.0),(485.0,85.0)",0.027017160901877484,1.3724488283469347,22.280002718542324,-1.5481576
1160,0,"(484.0,58.0),(525.0,56.0),(526.0,97.0),(487.0,99.0)",0.024361276662338564,1.5215613564293005,21.42311151739855,-2.7927022
1161,0,"(485.0,60.0),(527.0,58.0),(527.0,101.0),(487.0,101.0)",0.023782574662572747,1.581200708832686,21.25050550713324,-2.7263107
1162,0,"(486.0,63.0),(529.0,61.0),(529.0,104.0),(488.0,105.0)",0.023230699999592357,1.6706532713999678,21.025511909468847,-2.6630006
1164,0,"(490.0,68.0),(536.0,69.0),(535.0,115.0),(491.0,116.0)",0.021733995507845518,1.9687672065237984,20.416384851423953,1.2453642
1165,0,"(493.0,80.0),(540.0,79.0),(542.0,127.0),(495.0,129.0)",0.021271782268040166,2.2369790634377016,19.59078548792008,-1.2188752
1166,0,"(496.0,88.0),(544.0,87.0),(545.0,136.0),(497.0,138.0)",0.020828814294892545,2.4157332157273057,18.988197902561886,-1.1934893
1167,0,"(499.0,101.0),(549.0,100.0),(549.0,149.0),(500.0,151.0)",0.0199960014709583,2.639109347733937,18.058126392059137,-1.1457628
1168,0,"(501.0,110.0),(551.0,108.0),(553.0,160.0),(502.0,161.0)",0.019984018517905832,2.7879825998370915,17.3721472505074,-2.2906098
1169,0,"(503.0,116.0),(554.0,115.0),(554.0,166.0),(503.0,167.0)",0.019604074629854782,2.892171584195927,16.918012852078068,-1.1233027
1170,0,"(505.0,124.0),(556.0,123.0),(557.0,176.0),(506.0,177.0)",0.019604074629854782,3.0409796191033744,16.26020470831196,-1.1233027
1171,0,"(509.0,132.0),(561.0,132.0),(561.0,186.0),(508.0,185.0)",0.019230769230769232,3.2641140768705754,15.616415940726492,0.0
1172,0,"(513.0,140.0),(567.0,139.0),(567.0,194.0),(513.0,194.0)",0.018515344072973103,3.576334374997351,15.024244874145786,-1.0609117
1173,0,"(515.0,142.0),(570.0,141.0),(570.0,196.0),(516.0,197.0)",0.018178813579714657,3.7397946825903063,14.857097201426775,-1.0416266
1174,0,"(518.0,144.0),(573.0,143.0),(573.0,199.0),(519.0,199.0)",0.018178813579714657,3.918045424226757,14.689690420972484,-1.0416266
1175,0,"(523.0,145.0),(578.0,144.0),(579.0,199.0),(524.0,201.0)",0.018178813579714657,4.229799474917177,14.615204827756374,-1.0416266
1176,0,"(525.0,144.0),(580.0,142.0),(581.0,199.0),(526.0,200.0)",0.01816980950686431,4.348497961278858,14.689690420972484,-2.082565
1177,0,"(529.0,140.0),(586.0,140.0),(585.0,197.0),(528.0,197.0)",0.017543859649122806,4.585781775487242,14.894263599880826,0.0
1178,0,"(533.0,138.0),(591.0,137.0),(591.0,195.0),(534.0,196.0)",0.01723881690412039,4.8969764537476195,15.042800746053846,-0.98776037
1179,0,"(537.0,136.0),(596.0,134.0),(596.0,194.0),(538.0,195.0)",0.016939422489140817,5.163485126752891,15.172601251479165,-1.9414862
1180,0,"(540.0,135.0),(599.0,134.0),(599.0,194.0),(541.0,195.0)",0.01694671898128332,5.341033906382952,15.191131201843193,-0.9710219
1181,0,"(543.0,135.0),(603.0,134.0),(602.0,195.0),(543.0,195.0)",0.016664352738292667,5.518479871832326,15.172601251479165,-0.9548412
1182,0,"(547.0,135.0),(608.0,133.0),(607.0,195.0),(547.0,195.0)",0.016384637976841223,5.784448802480897,15.191131201843193,-1.8778774
1183,0,"(550.0,133.0),(612.0,130.0),(611.0,193.0),(551.0,194.0)",0.016110184260109565,6.005899148067297,15.339253414263593,-2.7702157
1184,0,"(554.0,131.0),(616.0,129.0),(616.0,194.0),(553.0,194.0)",0.016120647064314705,6.227169542342579,15.376251248826188,-1.8476102
1185,0,"(559.0,131.0),(623.0,131.0),(622.0,196.0),(558.0,196.0)",0.015625,6.566086740607879,15.265218434931503,0.0
1186,0,"(560.0,132.0),(625.0,131.0),(625.0,196.0),(561.0,198.0)",0.015382795379903594,6.698582310701988,15.20965789838473,-0.881404
1187,0,"(563.0,134.0),(629.0,132.0),(628.0,199.0),(563.0,199.0)",0.015144563263318768,6.8751309431343905,15.079902798152448,-1.7357045
1188,0,"(565.0,137.0),(632.0,134.0),(632.0,200.0),(565.0,202.0)",0.01491043353810077,7.036852110714478,14.912841993072583,-2.56377
1189,0,"(568.0,137.0),(636.0,137.0),(634.0,203.0),(568.0,204.0)",0.014705882352941176,7.213146684339993,14.764125278889232,0.0
1190,0,"(573.0,136.0),(641.0,135.0),(641.0,204.0),(573.0,206.0)",0.014704291967789487,7.535994781684829,14.764125278889232,-0.84252423
1191,0,"(577.0,136.0),(647.0,135.0),(647.0,205.0),(577.0,207.0)",0.014284257064316646,7.829076510059608,14.726914204314356,-0.81845546
1192,0,"(580.0,137.0),(651.0,136.0),(651.0,207.0),(580.0,209.0)",0.014083110249397365,8.033989620385805,14.615204827756374,-0.8069294
1193,0,"(584.0,138.0),(656.0,137.0),(655.0,209.0),(583.0,210.0)",0.013887549753159907,8.267922681968436,14.522026794706324,-0.7957235
1194,0,"(588.0,143.0),(662.0,142.0),(660.0,216.0),(587.0,216.0)",0.013512279213633844,8.545357498062215,14.092402018443623,-0.7742201
1195,0,"(591.0,147.0),(666.0,148.0),(662.0,222.0),(590.0,223.0)",0.013332148000350718,8.720372547893117,13.661153706905505,0.7638984
1196,0,"(595.0,155.0),(671.0,154.0),(668.0,230.0),(594.0,230.0)",0.013156756238046225,8.997143421065061,13.115153701247365,-0.7538483
1197,0,"(598.0,160.0),(675.0,158.0),(672.0,235.0),(597.0,234.0)",0.012982634221174674,9.200810027418925,12.77502694582203,-1.4878674
1198,0,"(605.0,157.0),(683.0,157.0),(679.0,235.0),(603.0,235.0)",0.01282051282051282,9.607435733571236,12.831779042530085,0.0
1199,0,"(610.0,164.0),(689.0,164.0),(686.0,244.0),(608.0,244.0)",0.012658227848101266,9.940722271574879,12.225122675735753,0.0
1200,0,"(616.0,166.0),(697.0,166.0),(694.0,247.0),(613.0,246.0)",0.012345679012345678,10.33110484433969,12.053991676908922,0.0
1201,0,"(621.0,170.0),(704.0,170.0),(701.0,252.0),(619.0,252.0)",0.012048192771084338,10.691708407409415,11.692000560553218,0.0
1202,0,"(624.0,173.0),(708.0,172.0),(706.0,255.0),(622.0,256.0)",0.011903918579056906,10.9076617954981,11.462884004749657,-0.68206036
1203,0,"(630.0,174.0),(716.0,174.0),(713.0,258.0),(628.0,259.0)",0.011627906976744186,11.2955848558714,11.290801997431258,0.0
1204,0,"(633.0,175.0),(720.0,174.0),(717.0,260.0),(632.0,261.0)",0.011493493915345794,11.510647525540302,11.195111426299977,-0.65854317
1205,0,"(643.0,178.0),(732.0,178.0),(727.0,266.0),(640.0,266.0)",0.011235955056179775,12.082528760153037,10.850104629797377,0.0
1206,0,"(650.0,187.0),(742.0,186.0),(737.0,276.0),(648.0,276.0)",0.010868923463116046,12.580932101341904,10.138442196384387,-0.62275565
1207,0,"(656.0,193.0),(748.0,193.0),(743.0,285.0),(654.0,284.0)",0.010869565217391304,12.921584142556197,9.559078287477377,0.0
1208,0,"(659.0,201.0),(752.0,200.0),(748.0,291.0),(657.0,292.0)",0.01075206631840905,13.134022306396323,8.997143421065061,-0.6160599
1209,0,"(660.0,204.0),(753.0,202.0),(748.0,294.0),(658.0,295.0)",0.010750202952401778,13.176466062110057,8.783532319552634,-1.2319773
1210,0,"(661.0,213.0),(754.0,213.0),(750.0,303.0),(659.0,304.0)",0.010752688172043012,13.247172931821618,8.043742271507154,0.0
1211,0,"(662.0,219.0),(754.0,218.0),(749.0,308.0),(659.0,308.0)",0.010868923463116046,13.247172931821618,7.653275950982859,-0.62275565
1212,0,"(663.0,223.0),(754.0,223.0),(750.0,312.0),(660.0,312.0)",0.01098901098901099,13.289577356488648,7.320814918664528,0.0
1213,0,"(664.0,229.0),(755.0,229.0),(750.0,318.0),(661.0,317.0)",0.01098901098901099,13.331966960961763,6.870228569727239,0.0
1214,0,"(665.0,236.0),(756.0,235.0),(751.0,324.0),(663.0,323.0)",0.010988347683553829,13.402583263154604,6.379492251568499,-0.62959856
1215,0,"(667.0,239.0),(757.0,239.0),(752.0,327.0),(664.0,326.0)",0.011111111111111112,13.473158112731145,6.123932825044423,0.0
1216,0,"(668.0,247.0),(759.0,246.0),(754.0,333.0),(666.0,332.0)",0.010988347683553829,13.571892923956911,5.592384558543834,-0.62959856
1217,0,"(670.0,252.0),(760.0,251.0),(756.0,338.0),(668.0,338.0)",0.011110425449818296,13.670545655653036,5.178284704298129,-0.6365936
1218,0,"(672.0,255.0),(760.0,254.0),(757.0,341.0),(669.0,341.0)",0.011362902436489176,13.726881607591714,4.941409633833673,-0.65106034
1219,0,"(672.0,257.0),(761.0,257.0),(757.0,343.0),(670.0,343.0)",0.011235955056179775,13.755039445994907,4.763641690726178,0.0
1220,0,"(676.0,267.0),(763.0,267.0),(759.0,352.0),(672.0,352.0)",0.011494252873563218,13.895726816444705,4.012091808372771,0.0
1221,0,"(674.0,268.0),(763.0,267.0),(759.0,352.0),(672.0,352.0)",0.011235246196172445,13.867602955614572,3.9922943520037535,-0.64374566
1222,0,"(676.0,287.0),(764.0,286.0),(759.0,371.0),(674.0,371.0)",0.011362902436489176,13.937899800243798,2.4852362054011996,-0.65106034
1223,0,"(676.0,296.0),(764.0,296.0),(759.0,379.0),(674.0,379.0)",0.011363636363636364,13.937899800243798,1.7899106082460694,0.0
1224,0,"(675.0,306.0),(763.0,306.0),(758.0,389.0),(673.0,389.0)",0.011363636363636364,13.881665738937729,0.9946184736405826,0.0
1225,0,"(676.0,312.0),(762.0,312.0),(757.0,395.0),(672.0,394.0)",0.011627906976744186,13.853538467859442,0.537132197009115,0.0
1226,0,"(674.0,331.0),(759.0,331.0),(755.0,413.0),(670.0,413.0)",0.011764705882352941,13.726881607591714,-0.9548412538721887,0.0
1227,0,"(672.0,339.0),(758.0,339.0),(754.0,421.0),(669.0,420.0)",0.011627906976744186,13.656457451839518,-1.5712610512743497,0.0
1228,0,"(670.0,352.0),(756.0,351.0),(752.0,433.0),(668.0,431.0)",0.01162712098355054,13.557792964927888,-2.5249489269592966,-0.6661999
1229,0,"(669.0,364.0),(755.0,364.0),(750.0,445.0),(667.0,444.0)",0.011627906976744186,13.4872680927017,-3.516879666963797,0.0
1230,0,"(668.0,372.0),(754.0,371.0),(750.0,452.0),(666.0,451.0)",0.01162712098355054,13.44493315858918,-4.091271991871142,-0.6661999
1231,0,"(668.0,382.0),(753.0,382.0),(749.0,462.0),(665.0,461.0)",0.011764705882352941,13.402583263154604,-4.901913766334755,0.0
1232,0,"(667.0,391.0),(752.0,391.0),(748.0,470.0),(666.0,471.0)",0.011764705882352941,13.374341706628591,-5.612089332762669,0.0
1233,0,"(667.0,396.0),(750.0,395.0),(748.0,475.0),(665.0,475.0)",0.012047317929448116,13.331966960961763,-5.966543166381611,-0.69027716
1234,0,"(667.0,399.0),(751.0,399.0),(747.0,478.0),(664.0,477.0)",0.011904761904761904,13.317838741877644,-6.20259302788813,0.0
